HMIType,地址,SVI变量,中文名,英文名,Update,Save_Any1s,Storage_10ms,Storage_1s,And_10Min,NumberMax_10min,Mean_10min,Max_10min,Min_10min,StadDev_10Min,Onflow_10Min,Mean_10s,Max_10s,Min_10s,EdgeDetect,enCoding
IREG,303145,HMI_IReg[1573],轴2后备电源电压,PTH_BatteryVoltageA2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,c303145
IREG,303147,HMI_IReg[1574],轴3后备电源电压,PTH_BatteryVoltageA3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,c303147
IREG,303149,HMI_IReg[1575],轴1电机温度,PTH_MotorTempA1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,c303149
IREG,303151,HMI_IReg[1576],轴2电机温度,PTH_MotorTempA2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,c303151
IREG,303153,HMI_IReg[1577],轴3电机温度,PTH_MotorTempA3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,c303153
IREG,303155,HMI_IReg[1578],轴控柜1温度,PTH_AxisBoxTempA1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c303155
IREG,303157,HMI_IReg[1579],轴控柜2温度,PTH_AxisBoxTempA2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c303157
IREG,303159,HMI_IReg[1580],轴控柜3温度,PTH_AxisBoxTempA3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c303159
IREG,303161,HMI_IReg[1581],后备电源柜1温度,PTH_BatteryBoxTempA1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c303161
IREG,303163,HMI_IReg[1582],后备电源柜2温度,PTH_BatteryBoxTempA2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c303163
IREG,303165,HMI_IReg[1583],后备电源柜3温度,PTH_BatteryBoxTempA3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c303165
IREG,303167,HMI_IReg[1584],轮毂温度,PTH_HubTemp,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,c303167
IREG,303169,HMI_IReg[1585],风轮转速_变桨,PTH_RotorSpeedFromPitch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303169
IREG,303171,HMI_IReg[1586],轴1驱动器状态字,PTH_PcuDriverStatusWordA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303171
IREG,303173,HMI_IReg[1587],轴2驱动器状态字,PTH_PcuDriverStatusWordA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303173
IREG,303175,HMI_IReg[1588],轴3驱动器状态字,PTH_PcuDriverStatusWordA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303175
IREG,303177,HMI_IReg[1589],轴1变桨系统状态字,PTH_PcuPitchStatusWord1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303177
IREG,303179,HMI_IReg[1590],轴2变桨系统状态字,PTH_PcuPitchStatusWord2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303179
IREG,303181,HMI_IReg[1591],轴3变桨系统状态字,PTH_PcuPitchStatusWord3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303181
IREG,303183,HMI_IReg[1592],轴1驱动器实际故障字,PTH_PcuActConvErrorCodeA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303183
IREG,303185,HMI_IReg[1593],轴2驱动器实际故障字,PTH_PcuActConvErrorCodeA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303185
IREG,303187,HMI_IReg[1594],轴3驱动器实际故障字,PTH_PcuActConvErrorCodeA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303187
IREG,303189,HMI_IReg[1595],轴1驱动器常见故障字,PTH_PcuActErrStatusWordA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303189
IREG,303191,HMI_IReg[1596],轴2驱动器常见故障字,PTH_PcuActErrStatusWordA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303191
IREG,303193,HMI_IReg[1597],轴3驱动器常见故障字,PTH_PcuActErrStatusWordA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303193
IREG,303195,HMI_IReg[1598],轴1附加状态字1,PTH_PcuAdditionalStatus1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303195
IREG,303197,HMI_IReg[1599],轴1附加状态字2,PTH_PcuAdditionalStatus2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303197
IREG,303199,HMI_IReg[1600],轴1附加状态字3,PTH_PcuAdditionalStatus3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303199
IREG,303201,HMI_IReg[1601],轴2附加状态字1,PTH_PcuAdditionalStatus4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303201
IREG,303203,HMI_IReg[1602],轴2附加状态字2,PTH_PcuAdditionalStatus5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303203
IREG,303205,HMI_IReg[1603],轴2附加状态字3,PTH_PcuAdditionalStatus6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303205
IREG,303207,HMI_IReg[1604],轴3附加状态字1,PTH_PcuAdditionalStatus7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303207
IREG,303209,HMI_IReg[1605],轴3附加状态字2,PTH_PcuAdditionalStatus8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303209
IREG,303211,HMI_IReg[1606],轴3附加状态字3,PTH_PcuAdditionalStatus9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303211
IREG,303213,HMI_IReg[1607],发电机转轴驱动端温度,PTH_GenShaftTempD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303213
IREG,303215,HMI_IReg[1608],发电机转轴中段温度,PTH_GenShaftTempM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303215
IREG,303217,HMI_IReg[1609],发电机转轴非驱动端温度,PTH_GenShaftTempND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303217
IREG,303219,HMI_IReg[1610],发电机驱动端轴承温度,PTH_GenBearTempD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303219
IREG,303221,HMI_IReg[1611],发电机非驱动端轴承温度,PTH_GenBearTempND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303221
DISC,101551,HMI_Disc[1551],控制字_心跳,PTH_TcuControl_Heartbeat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101551
DISC,101552,HMI_Disc[1552],控制字_旁路限位,PTH_TcuControl_Bypass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101552
DISC,101553,HMI_Disc[1553],控制字_正常运行,PTH_TcuControl_Normal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101553
DISC,101554,HMI_Disc[1554],控制字_后备电源测试,PTH_TcuControl_BatteryTest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101554
DISC,101555,HMI_Disc[1555],控制字_EFC,PTH_TcuControl_EFC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101555
DISC,101556,HMI_Disc[1556],控制字_复位,PTH_TcuControl_Reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101556
DISC,101557,HMI_Disc[1557],控制字_发电机润滑泵,PTH_TcuControl_GenLub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101557
DISC,101558,HMI_Disc[1558],控制字_发电机润滑泵2,PTH_TcuControl_GenLub2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101558
DISC,101559,HMI_Disc[1559],控制字_变桨润滑泵,PTH_TcuControl_HubLub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101559
DISC,101560,HMI_Disc[1560],轴1驱动器使能,PTH_PcuDriverA1_Enable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101560
DISC,101561,HMI_Disc[1561],轴1驱动器处于急停,PTH_PcuDriverA1_EFCActive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101561
DISC,101562,HMI_Disc[1562],轴1驱动器急停完成,PTH_PcuDriverA1_EFCDone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101562
DISC,101563,HMI_Disc[1563],轴1驱动器故障,PTH_PcuDriverA1_Error,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101563
DISC,101564,HMI_Disc[1564],轴1驱动器抱闸打开,PTH_PcuDriverA1_BrakeLift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101564
DISC,101565,HMI_Disc[1565],轴1驱动器就绪,PTH_PcuDriverA1_Ready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101565
DISC,101566,HMI_Disc[1566],轴1驱动器服务模式,PTH_PcuDriverA1_Service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101566
DISC,101567,HMI_Disc[1567],轴1驱动器整流状态,PTH_PcuDriverA1_RectifiedState,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101567
DISC,101568,HMI_Disc[1568],轴1限位开关A激活,PTH_PitchStatus_LimitSwtA_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101568
DISC,101569,HMI_Disc[1569],轴1限位开关B激活,PTH_PitchStatus_LimitSwtB_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101569
DISC,101570,HMI_Disc[1570],轴1接近开关触发,PTH_PitchStatus_ProximitySwtA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101570
DISC,101571,HMI_Disc[1571],轴1低穿激活,PTH_PitchStatus_LVRT_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101571
DISC,101572,HMI_Disc[1572],轴1高穿激活,PTH_PitchStatus_HVRT_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101572
DISC,101573,HMI_Disc[1573],轴1后备电源电压正常,PTH_PcuDriverA1_BatteryVoltOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101573
DISC,101574,HMI_Disc[1574],轴1后备电源正在充电,PTH_PcuDriverA1_BatteryInCharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101574
DISC,101575,HMI_Disc[1575],轴2驱动器使能,PTH_PcuDriverA2_Enable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101575
DISC,101576,HMI_Disc[1576],轴2驱动器处于急停,PTH_PcuDriverA2_EFCActive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101576
DISC,101577,HMI_Disc[1577],轴2驱动器急停完成,PTH_PcuDriverA2_EFCDone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101577
DISC,101578,HMI_Disc[1578],轴2驱动器故障,PTH_PcuDriverA2_Error,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101578
DISC,101579,HMI_Disc[1579],轴2驱动器抱闸打开,PTH_PcuDriverA2_BrakeLift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101579
DISC,101580,HMI_Disc[1580],轴2驱动器就绪,PTH_PcuDriverA2_Ready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101580
DISC,101581,HMI_Disc[1581],轴2驱动器服务模式,PTH_PcuDriverA2_Service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101581
DISC,101582,HMI_Disc[1582],轴2驱动器整流状态,PTH_PcuDriverA2_RectifiedState,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101582
DISC,101583,HMI_Disc[1583],轴2限位开关A激活,PTH_PitchStatus_LimitSwtA_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101583
DISC,101584,HMI_Disc[1584],轴2限位开关B激活,PTH_PitchStatus_LimitSwtB_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101584
DISC,101585,HMI_Disc[1585],轴2接近开关触发,PTH_PitchStatus_ProximitySwtA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101585
DISC,101586,HMI_Disc[1586],轴2低穿激活,PTH_PitchStatus_LVRT_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101586
DISC,101587,HMI_Disc[1587],轴2高穿激活,PTH_PitchStatus_HVRT_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101587
DISC,101588,HMI_Disc[1588],轴2后备电源电压正常,PTH_PcuDriverA2_BatteryVoltOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101588
DISC,101589,HMI_Disc[1589],轴2后备电源正在充电,PTH_PcuDriverA2_BatteryInCharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101589
DISC,101590,HMI_Disc[1590],轴3驱动器使能,PTH_PcuDriverA3_Enable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101590
DISC,101591,HMI_Disc[1591],轴3驱动器处于急停,PTH_PcuDriverA3_EFCActive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101591
DISC,101592,HMI_Disc[1592],轴3驱动器急停完成,PTH_PcuDriverA3_EFCDone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101592
DISC,101593,HMI_Disc[1593],轴3驱动器故障,PTH_PcuDriverA3_Error,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101593
DISC,101594,HMI_Disc[1594],轴3驱动器抱闸打开,PTH_PcuDriverA3_BrakeLift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101594
DISC,101595,HMI_Disc[1595],轴3驱动器就绪,PTH_PcuDriverA3_Ready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101595
DISC,101596,HMI_Disc[1596],轴3驱动器服务模式,PTH_PcuDriverA3_Service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101596
DISC,101597,HMI_Disc[1597],轴3驱动器整流状态,PTH_PcuDriverA2_RectifiedState,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101597
DISC,101598,HMI_Disc[1598],轴3限位开关A激活,PTH_PitchStatus_LimitSwtA_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101598
DISC,101599,HMI_Disc[1599],轴3限位开关B激活,PTH_PitchStatus_LimitSwtB_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101599
DISC,101600,HMI_Disc[1600],轴3接近开关触发,PTH_PitchStatus_ProximitySwtA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101600
DISC,101601,HMI_Disc[1601],轴3风轮转速脉冲,PTH_PcuDriverA3_RotorSpdPulse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101601
DISC,101602,HMI_Disc[1602],轴3低穿激活,PTH_PitchStatus_LVRT_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101602
DISC,101603,HMI_Disc[1603],轴3高穿激活,PTH_PitchStatus_HVRT_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101603
DISC,101604,HMI_Disc[1604],轴3后备电源电压正常,PTH_PcuDriverA3_BatteryVoltOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101604
DISC,101605,HMI_Disc[1605],轴3后备电源正在充电,PTH_PcuDriverA3_BatteryInCharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101605
DISC,101606,HMI_Disc[1606],轴1心跳,PTH_PitchStatus_Heartbeat_A1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101606
DISC,101607,HMI_Disc[1607],轴1上电状态,PTH_PitchStatus_PowerUp_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101607
DISC,101608,HMI_Disc[1608],轴1待机状态,PTH_PitchStatus_Standby_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101608
DISC,101609,HMI_Disc[1609],轴1正常状态,PTH_PitchStatus_Normal_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101609
DISC,101610,HMI_Disc[1610],轴1急停状态,PTH_PitchStatus_Emergency_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101610
DISC,101611,HMI_Disc[1611],轴1手动状态,PTH_PitchStatus_Manual_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101611
DISC,101612,HMI_Disc[1612],轴1ErrorPcu,PTH_PitchStatus_ErrorPcu_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101612
DISC,101613,HMI_Disc[1613],轴1ErrorTcu,PTH_PitchStatus_ErrorTcu_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101613
DISC,101614,HMI_Disc[1614],轴1WarnTcu,PTH_PitchStatus_WarnTcu_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101614
DISC,101615,HMI_Disc[1615],轴1InfoTcu,PTH_PitchStatus_InfoTcu_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101615
DISC,101616,HMI_Disc[1616],轴1变桨安全链闭合,PTH_PitchStatus_PcuSCOK_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101616
DISC,101617,HMI_Disc[1617],轴1主控安全链闭合,PTH_PitchStatus_TcuSCOK_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101617
DISC,101618,HMI_Disc[1618],轴2心跳,PTH_PitchStatus_Heartbeat_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101618
DISC,101619,HMI_Disc[1619],轴2上电状态,PTH_PitchStatus_PowerUp_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101619
DISC,101620,HMI_Disc[1620],轴2待机状态,PTH_PitchStatus_Standby_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101620
DISC,101621,HMI_Disc[1621],轴2正常状态,PTH_PitchStatus_Normal_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101621
DISC,101622,HMI_Disc[1622],轴2急停状态,PTH_PitchStatus_Emergency_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101622
DISC,101623,HMI_Disc[1623],轴2手动状态,PTH_PitchStatus_Manual_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101623
DISC,101624,HMI_Disc[1624],轴2ErrorPcu,PTH_PitchStatus_ErrorPcu_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101624
DISC,101625,HMI_Disc[1625],轴2ErrorTcu,PTH_PitchStatus_ErrorTcu_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101625
DISC,101626,HMI_Disc[1626],轴2WarnTcu,PTH_PitchStatus_WarnTcu_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101626
DISC,101627,HMI_Disc[1627],轴2InfoTcu,PTH_PitchStatus_InfoTcu_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101627
DISC,101628,HMI_Disc[1628],轴2变桨安全链闭合,PTH_PitchStatus_PcuSCOK_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101628
DISC,101629,HMI_Disc[1629],轴2主控安全链闭合,PTH_PitchStatus_TcuSCOK_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101629
DISC,101630,HMI_Disc[1630],轴3心跳,PTH_PitchStatus_Heartbeat_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101630
DISC,101631,HMI_Disc[1631],轴3上电状态,PTH_PitchStatus_PowerUp_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101631
DISC,101632,HMI_Disc[1632],轴3待机状态,PTH_PitchStatus_Standby_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101632
DISC,101633,HMI_Disc[1633],轴3正常状态,PTH_PitchStatus_Normal_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101633
DISC,101634,HMI_Disc[1634],轴3急停状态,PTH_PitchStatus_Emergency_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101634
DISC,101635,HMI_Disc[1635],轴3手动状态,PTH_PitchStatus_Manual_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101635
DISC,101636,HMI_Disc[1636],轴3ErrorPcu,PTH_PitchStatus_ErrorPcu_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101636
DISC,101637,HMI_Disc[1637],轴3ErrorTcu,PTH_PitchStatus_ErrorTcu_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101637
DISC,101638,HMI_Disc[1638],轴3WarnTcu,PTH_PitchStatus_WarnTcu_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101638
DISC,101639,HMI_Disc[1639],轴3InfoTcu,PTH_PitchStatus_InfoTcu_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101639
DISC,101640,HMI_Disc[1640],轴3变桨安全链闭合,PTH_PitchStatus_PcuSCOK_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101640
DISC,101641,HMI_Disc[1641],轴3主控安全链闭合,PTH_PitchStatus_TcuSCOK_A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101641
DISC,101642,HMI_Disc[1642],发电机润滑液位反馈,PTH_PitchStatus_GenLubLowLevel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101642
DISC,101643,HMI_Disc[1643],发电机润滑分配反馈,PTH_PitchStatus_GenLubDistributor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101643
DISC,101644,HMI_Disc[1644],发电机润滑2液位反馈,PTH_PitchStatus_GenLub2LowLevel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101644
DISC,101645,HMI_Disc[1645],发电机润滑2分配反馈,PTH_PitchStatus_GenLub2Distributor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101645
DISC,101646,HMI_Disc[1646],变桨润滑液位反馈,PTH_PitchStatus_HubLubLowLevel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101646
DISC,101647,HMI_Disc[1647],变桨润滑分配反馈,PTH_PitchStatus_HubLubDistributor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101647
DISC,101651,HMI_Disc[1651],主控准备好,CNV_ControlWord_Ready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101651
DISC,101652,HMI_Disc[1652],预充电,CNV_ControlWord_Charge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101652
DISC,101653,HMI_Disc[1653],网侧调制,CNV_ControlWord_RecRun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101653
DISC,101654,HMI_Disc[1654],机侧运行,CNV_ControlWord_InvRun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101654
DISC,101655,HMI_Disc[1655],复位,CNV_ControlWord_Reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101655
DISC,101656,HMI_Disc[1656],时间同步,CNV_ControlWord_TimeSync,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101656
DISC,101657,HMI_Disc[1657],电机模式设定,CNV_ControlWord_MotorMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101657
DISC,101658,HMI_Disc[1658],主控心跳,CNV_ControlWord_Heartbeat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101658
DISC,101659,HMI_Disc[1659],变流器准备好,CNV_StatusWord_Ready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101659
DISC,101660,HMI_Disc[1660],网侧运行信号,CNV_StatusWord_RecRun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101660
DISC,101661,HMI_Disc[1661],机侧运行信号,CNV_StatusWord_InvRun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101661
DISC,101662,HMI_Disc[1662],总B类故障标志,CNV_StatusWord_CategoryFaultB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101662
DISC,101663,HMI_Disc[1663],总告警标志,CNV_StatusWord_Alarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101663
DISC,101664,HMI_Disc[1664],总A类故障标志,CNV_StatusWord_CategoryFaultA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101664
DISC,101665,HMI_Disc[1665],Chopper触发,CNV_StatusWord_ChopperTriggered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101665
DISC,101666,HMI_Disc[1666],转矩减载请求,CNV_StatusWord_TorqueReduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101666
DISC,101667,HMI_Disc[1667],低穿信号,CNV_StatusWord_LVRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101667
DISC,101668,HMI_Disc[1668],机侧开关状态,CNV_StatusWord_GenBreakerState,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101668
DISC,101669,HMI_Disc[1669],网侧开关状态,CNV_StatusWord_MCBState,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101669
DISC,101670,HMI_Disc[1670],网侧断路器Trip状态,CNV_StatusWord_MCBTripped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101670
DISC,101671,HMI_Disc[1671],加热状态,CNV_StatusWord_Heating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101671
DISC,101672,HMI_Disc[1672],电机运行模式,CNV_StatusWord_MotorMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101672
DISC,101673,HMI_Disc[1673],控制模式,CNV_StatusWord_ControlMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101673
DISC,101674,HMI_Disc[1674],变流器心跳,CNV_StatusWord_Heartbeat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101674
DISC,101675,HMI_Disc[1675],1号变流器故障,CNV_Conv1Fault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101675
DISC,101676,HMI_Disc[1676],1号变流器告警,CNV_Conv1Alarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101676
DISC,101677,HMI_Disc[1677],2号变流器故障,CNV_Conv2Fault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101677
DISC,101678,HMI_Disc[1678],2号变流器告警,CNV_Conv2Alarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101678
DISC,101679,HMI_Disc[1679],水冷柜运行状态,CNV_CoolerRun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101679
DISC,101680,HMI_Disc[1680],水冷柜故障状态,CNV_CoolerFault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101680
DISC,101681,HMI_Disc[1681],水冷柜告警状态,CNV_CoolerAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b101681
IREG,303301,HMI_IReg[1651],无功给定方式,CNV_ControlWord_QrefMode,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303301
IREG,303303,HMI_IReg[1652],转矩设定,CNV_TorqueRef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303303
IREG,303305,HMI_IReg[1653],无功设定,CNV_RePowerRef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303305
IREG,303307,HMI_IReg[1654],转速设定,CNV_SpeedRef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303307
IREG,303309,HMI_IReg[1655],时间设置_年,CNV_TimeSync_Year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303309
IREG,303311,HMI_IReg[1656],时间设置_月,CNV_TimeSync_Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303311
IREG,303313,HMI_IReg[1657],时间设置_日,CNV_TimeSync_Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c303313
